Experiment,datafile,Layer,SumSliceY,SumSliceYsame,SumSliceYgain,SumSliceYlost
SM_1_03042019_FR,SM_1_03042019_FR_10_t1_ORG,800,1546,0,1546,1637
SM_1_03042019_FR,SM_1_03042019_FR_10_t1_ORG,1000,3651,224,3427,4379
SM_1_03042019_FR,SM_1_03042019_FR_10_t1_ORG,1200,4492,0,4492,3882
SM_1_03042019_FR,SM_1_03042019_FR_10_t1_ORG,1400,6320,0,6320,4177
SM_1_03042019_FR,SM_1_03042019_FR_10_t1_ORG,1600,7084,568,6516,6796
SM_1_03042019_FR,SM_1_03042019_FR_10_t1_ORG,1800,7431,619,6812,4902
SM_1_03042019_FR,SM_1_03042019_FR_11_t1_ORG,200,27971,7549,20422,6303
SM_1_03042019_FR,SM_1_03042019_FR_11_t1_ORG,400,9916,3198,6718,1476
SM_1_03042019_FR,SM_1_03042019_FR_11_t1_ORG,600,6771,345,6426,447
SM_1_03042019_FR,SM_1_03042019_FR_11_t1_ORG,800,7412,940,6472,606
SM_1_03042019_FR,SM_1_03042019_FR_11_t1_ORG,1000,7111,1931,5180,1720
SM_1_03042019_FR,SM_1_03042019_FR_11_t1_ORG,1200,13133,2982,10151,1510
SM_1_03042019_FR,SM_1_03042019_FR_11_t1_ORG,1400,16700,4468,12232,1852
SM_1_03042019_FR,SM_1_03042019_FR_11_t1_ORG,1600,16634,4399,12235,2685
SM_1_03042019_FR,SM_1_03042019_FR_11_t1_ORG,1800,23027,4296,18731,3135
SM_1_03042019_FR,SM_1_03042019_FR_12_t1_ORG,200,53463,19177,34286,8794
SM_1_03042019_FR,SM_1_03042019_FR_12_t1_ORG,400,10756,5571,5185,4345
SM_1_03042019_FR,SM_1_03042019_FR_12_t1_ORG,600,10190,3778,6412,2993
SM_1_03042019_FR,SM_1_03042019_FR_12_t1_ORG,800,14355,4667,9688,2745
SM_1_03042019_FR,SM_1_03042019_FR_12_t1_ORG,1000,15235,4919,10316,2192
SM_1_03042019_FR,SM_1_03042019_FR_12_t1_ORG,1200,21862,7783,14079,5350
SM_1_03042019_FR,SM_1_03042019_FR_12_t1_ORG,1400,29031,10754,18277,5946
SM_1_03042019_FR,SM_1_03042019_FR_12_t1_ORG,1600,25602,10218,15384,6416
SM_1_03042019_FR,SM_1_03042019_FR_12_t1_ORG,1800,33877,14538,19339,8489
SM_1_03042019_FR,SM_1_03042019_FR_13_t1_ORG,200,81637,36156,45481,17307
SM_1_03042019_FR,SM_1_03042019_FR_13_t1_ORG,400,17900,5559,12341,5197
SM_1_03042019_FR,SM_1_03042019_FR_13_t1_ORG,600,19309,6659,12650,3531
SM_1_03042019_FR,SM_1_03042019_FR_13_t1_ORG,800,27049,9350,17699,5005
SM_1_03042019_FR,SM_1_03042019_FR_13_t1_ORG,1000,26732,8797,17935,6438
SM_1_03042019_FR,SM_1_03042019_FR_13_t1_ORG,1200,31994,11629,20365,10233
SM_1_03042019_FR,SM_1_03042019_FR_13_t1_ORG,1400,44552,16797,27755,12234
SM_1_03042019_FR,SM_1_03042019_FR_13_t1_ORG,1600,39506,15751,23755,9851
SM_1_03042019_FR,SM_1_03042019_FR_13_t1_ORG,1800,47600,19119,28481,14758
SM_1_03042019_FR,SM_1_03042019_FR_14_t1_ORG,200,113231,70362,42869,11275
SM_1_03042019_FR,SM_1_03042019_FR_14_t1_ORG,400,19010,10054,8956,7846
SM_1_03042019_FR,SM_1_03042019_FR_14_t1_ORG,600,24161,12980,11181,6329
SM_1_03042019_FR,SM_1_03042019_FR_14_t1_ORG,800,32375,16113,16262,10936
SM_1_03042019_FR,SM_1_03042019_FR_14_t1_ORG,1000,33523,16943,16580,9789
SM_1_03042019_FR,SM_1_03042019_FR_14_t1_ORG,1200,43833,22371,21462,9623
SM_1_03042019_FR,SM_1_03042019_FR_14_t1_ORG,1400,54075,29813,24262,14739
SM_1_03042019_FR,SM_1_03042019_FR_14_t1_ORG,1600,48873,26002,22871,13504
SM_1_03042019_FR,SM_1_03042019_FR_14_t1_ORG,1800,57999,31272,26727,16328
SM_1_03042019_FR,SM_1_03042019_FR_15_t1_ORG,200,162641,97924,64717,15307
SM_1_03042019_FR,SM_1_03042019_FR_15_t1_ORG,400,16158,5354,10804,13656
SM_1_03042019_FR,SM_1_03042019_FR_15_t1_ORG,600,28864,9166,19698,14995
SM_1_03042019_FR,SM_1_03042019_FR_15_t1_ORG,800,34520,12098,22422,20277
SM_1_03042019_FR,SM_1_03042019_FR_15_t1_ORG,1000,34392,12814,21578,20709
SM_1_03042019_FR,SM_1_03042019_FR_15_t1_ORG,1200,46135,18495,27640,25338
SM_1_03042019_FR,SM_1_03042019_FR_15_t1_ORG,1400,54686,23909,30777,30166
SM_1_03042019_FR,SM_1_03042019_FR_15_t1_ORG,1600,49340,21490,27850,27383
SM_1_03042019_FR,SM_1_03042019_FR_15_t1_ORG,1800,58443,26715,31728,31284
SM_1_03042019_FR,SM_1_03042019_FR_16_t1_ORG,200,143613,126853,16760,35788
SM_1_03042019_FR,SM_1_03042019_FR_16_t1_ORG,400,13099,5465,7634,10693
SM_1_03042019_FR,SM_1_03042019_FR_16_t1_ORG,600,17078,7532,9546,21332
SM_1_03042019_FR,SM_1_03042019_FR_16_t1_ORG,800,22138,10642,11496,23878
SM_1_03042019_FR,SM_1_03042019_FR_16_t1_ORG,1000,23596,10002,13594,24390
SM_1_03042019_FR,SM_1_03042019_FR_16_t1_ORG,1200,32506,16384,16122,29751
SM_1_03042019_FR,SM_1_03042019_FR_16_t1_ORG,1400,39815,23045,16770,31641
SM_1_03042019_FR,SM_1_03042019_FR_16_t1_ORG,1600,35049,19996,15053,29344
SM_1_03042019_FR,SM_1_03042019_FR_16_t1_ORG,1800,41221,23559,17662,34884
SM_1_03042019_FR,SM_1_03042019_FR_17_t1_ORG,200,143613,143613,0,0
SM_1_03042019_FR,SM_1_03042019_FR_17_t1_ORG,400,13099,13099,0,0
SM_1_03042019_FR,SM_1_03042019_FR_17_t1_ORG,600,17078,17078,0,0
SM_1_03042019_FR,SM_1_03042019_FR_17_t1_ORG,800,22138,22138,0,0
SM_1_03042019_FR,SM_1_03042019_FR_17_t1_ORG,1000,23596,23596,0,0
SM_1_03042019_FR,SM_1_03042019_FR_17_t1_ORG,1200,32506,32506,0,0
SM_1_03042019_FR,SM_1_03042019_FR_17_t1_ORG,1400,39815,39815,0,0
SM_1_03042019_FR,SM_1_03042019_FR_17_t1_ORG,1600,35049,35049,0,0
SM_1_03042019_FR,SM_1_03042019_FR_17_t1_ORG,1800,41221,41221,0,0
SM_1_03042019_FR,SM_1_03042019_FR_18_t1_ORG,200,170031,119851,50180,23762
SM_1_03042019_FR,SM_1_03042019_FR_18_t1_ORG,400,5898,1031,4867,12068
SM_1_03042019_FR,SM_1_03042019_FR_18_t1_ORG,600,9711,935,8776,16143
SM_1_03042019_FR,SM_1_03042019_FR_18_t1_ORG,800,11674,1248,10426,20890
SM_1_03042019_FR,SM_1_03042019_FR_18_t1_ORG,1000,17125,2634,14491,20962
SM_1_03042019_FR,SM_1_03042019_FR_18_t1_ORG,1200,20768,3981,16787,28525
SM_1_03042019_FR,SM_1_03042019_FR_18_t1_ORG,1400,23344,5209,18135,34606
SM_1_03042019_FR,SM_1_03042019_FR_18_t1_ORG,1600,22350,3875,18475,31174
SM_1_03042019_FR,SM_1_03042019_FR_18_t1_ORG,1800,23904,5466,18438,35755
SM_1_03042019_FR,SM_1_03042019_FR_19_t1_ORG,200,208889,160693,48196,9338
SM_1_03042019_FR,SM_1_03042019_FR_19_t1_ORG,400,1078,299,779,5599
SM_1_03042019_FR,SM_1_03042019_FR_19_t1_ORG,600,3985,714,3271,8997
SM_1_03042019_FR,SM_1_03042019_FR_19_t1_ORG,800,1199,325,874,11349
SM_1_03042019_FR,SM_1_03042019_FR_19_t1_ORG,1000,7176,1372,5804,15753
SM_1_03042019_FR,SM_1_03042019_FR_19_t1_ORG,1200,3588,737,2851,20031
SM_1_03042019_FR,SM_1_03042019_FR_19_t1_ORG,1400,2264,731,1533,22613
SM_1_03042019_FR,SM_1_03042019_FR_19_t1_ORG,1600,1208,314,894,22036
SM_1_03042019_FR,SM_1_03042019_FR_19_t1_ORG,1800,4598,1392,3206,22512
SM_1_03042019_FR,SM_1_03042019_FR_20_t1_ORG,200,184318,175496,8822,33393
SM_1_03042019_FR,SM_1_03042019_FR_20_t1_ORG,400,12610,703,11907,375
SM_1_03042019_FR,SM_1_03042019_FR_20_t1_ORG,600,24298,1465,22833,2520
SM_1_03042019_FR,SM_1_03042019_FR_20_t1_ORG,800,25021,585,24436,614
SM_1_03042019_FR,SM_1_03042019_FR_20_t1_ORG,1000,33056,3065,29991,4111
SM_1_03042019_FR,SM_1_03042019_FR_20_t1_ORG,1200,35675,1889,33786,1699
SM_1_03042019_FR,SM_1_03042019_FR_20_t1_ORG,1400,37907,720,37187,1544
SM_1_03042019_FR,SM_1_03042019_FR_20_t1_ORG,1600,37149,570,36579,638
SM_1_03042019_FR,SM_1_03042019_FR_20_t1_ORG,1800,33237,2364,30873,2234
SM_1_03042019_FR,SM_1_03042019_FR_21_t1_ORG,200,2312,1675,637,182643
SM_1_03042019_FR,SM_1_03042019_FR_21_t1_ORG,400,1056,20,1036,12590
SM_1_03042019_FR,SM_1_03042019_FR_21_t1_ORG,600,1811,199,1612,24099
SM_1_03042019_FR,SM_1_03042019_FR_21_t1_ORG,800,1357,79,1278,24942
SM_1_03042019_FR,SM_1_03042019_FR_21_t1_ORG,1000,4111,805,3306,32251
SM_1_03042019_FR,SM_1_03042019_FR_21_t1_ORG,1200,3385,301,3084,35374
SM_1_03042019_FR,SM_1_03042019_FR_21_t1_ORG,1400,3201,223,2978,37684
SM_1_03042019_FR,SM_1_03042019_FR_21_t1_ORG,1600,6129,978,5151,36171
SM_1_03042019_FR,SM_1_03042019_FR_21_t1_ORG,1800,4663,267,4396,32970
SM_1_03042019_FR,SM_1_03042019_FR_22_t1_ORG,200,2744,2312,432,0
SM_1_03042019_FR,SM_1_03042019_FR_22_t1_ORG,400,1198,1056,142,0
SM_1_03042019_FR,SM_1_03042019_FR_22_t1_ORG,600,2078,1811,267,0
SM_1_03042019_FR,SM_1_03042019_FR_22_t1_ORG,800,1628,1357,271,0
SM_1_03042019_FR,SM_1_03042019_FR_22_t1_ORG,1000,4547,4109,438,2
SM_1_03042019_FR,SM_1_03042019_FR_22_t1_ORG,1200,3823,3384,439,1
SM_1_03042019_FR,SM_1_03042019_FR_22_t1_ORG,1400,3929,3198,731,3
SM_1_03042019_FR,SM_1_03042019_FR_22_t1_ORG,1600,7234,6125,1109,4
SM_1_03042019_FR,SM_1_03042019_FR_22_t1_ORG,1800,5472,4663,809,0
SM_1_03042019_FR,SM_1_03042019_FR_23_t1_ORG,200,2781,2739,42,5
SM_1_03042019_FR,SM_1_03042019_FR_23_t1_ORG,400,1205,1198,7,0
SM_1_03042019_FR,SM_1_03042019_FR_23_t1_ORG,600,2097,2078,19,0
SM_1_03042019_FR,SM_1_03042019_FR_23_t1_ORG,800,1637,1628,9,0
SM_1_03042019_FR,SM_1_03042019_FR_23_t1_ORG,1000,4603,4544,59,3
SM_1_03042019_FR,SM_1_03042019_FR_23_t1_ORG,1200,3882,3822,60,1
SM_1_03042019_FR,SM_1_03042019_FR_23_t1_ORG,1400,4177,3928,249,1
SM_1_03042019_FR,SM_1_03042019_FR_23_t1_ORG,1600,7364,7217,147,17
SM_1_03042019_FR,SM_1_03042019_FR_23_t1_ORG,1800,5521,5469,52,3
SM_1_03042019_FR,SM_1_03042019_FR_24_t1_ORG,200,13852,389,13463,2392
SM_1_03042019_FR,SM_1_03042019_FR_24_t1_ORG,400,4674,0,4674,1205
SM_1_03042019_FR,SM_1_03042019_FR_24_t1_ORG,600,792,0,792,2097
SM_1_03042019_FR,SM_1_03042019_FR_24_t1_ORG,800,1546,0,1546,1637
SM_1_03042019_FR,SM_1_03042019_FR_24_t1_ORG,1000,3651,224,3427,4379
SM_1_03042019_FR,SM_1_03042019_FR_24_t1_ORG,1200,4492,0,4492,3882
SM_1_03042019_FR,SM_1_03042019_FR_24_t1_ORG,1400,6320,0,6320,4177
SM_1_03042019_FR,SM_1_03042019_FR_24_t1_ORG,1600,7084,568,6516,6796
SM_1_03042019_FR,SM_1_03042019_FR_24_t1_ORG,1800,7431,619,6812,4902
SM_1_03042019_FR,SM_1_03042019_FR_25_t1_ORG,200,27971,7549,20422,6303
SM_1_03042019_FR,SM_1_03042019_FR_25_t1_ORG,400,9916,3198,6718,1476
SM_1_03042019_FR,SM_1_03042019_FR_25_t1_ORG,600,6771,345,6426,447
SM_1_03042019_FR,SM_1_03042019_FR_25_t1_ORG,800,7412,940,6472,606
SM_1_03042019_FR,SM_1_03042019_FR_25_t1_ORG,1000,7111,1931,5180,1720
SM_1_03042019_FR,SM_1_03042019_FR_25_t1_ORG,1200,13133,2982,10151,1510
SM_1_03042019_FR,SM_1_03042019_FR_25_t1_ORG,1400,16700,4468,12232,1852
SM_1_03042019_FR,SM_1_03042019_FR_25_t1_ORG,1600,16634,4399,12235,2685
SM_1_03042019_FR,SM_1_03042019_FR_25_t1_ORG,1800,23027,4296,18731,3135
SM_1_03052019_FR,SM_1_03052019_FR_02_t1_ORG,200,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_02_t1_ORG,400,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_02_t1_ORG,600,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_02_t1_ORG,800,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_02_t1_ORG,1000,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_02_t1_ORG,1200,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_02_t1_ORG,1400,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_02_t1_ORG,1600,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_02_t1_ORG,1800,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_03_t1_ORG,200,22,0,22,0
SM_1_03052019_FR,SM_1_03052019_FR_03_t1_ORG,400,2444,0,2444,0
SM_1_03052019_FR,SM_1_03052019_FR_03_t1_ORG,600,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_03_t1_ORG,800,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_03_t1_ORG,1000,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_03_t1_ORG,1200,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_03_t1_ORG,1400,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_03_t1_ORG,1600,73,0,73,0
SM_1_03052019_FR,SM_1_03052019_FR_03_t1_ORG,1800,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_04_t1_ORG,200,163,0,163,22
SM_1_03052019_FR,SM_1_03052019_FR_04_t1_ORG,400,2417,1453,964,991
SM_1_03052019_FR,SM_1_03052019_FR_04_t1_ORG,600,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_04_t1_ORG,800,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_04_t1_ORG,1000,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_04_t1_ORG,1200,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_04_t1_ORG,1400,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_04_t1_ORG,1600,163,0,163,73
SM_1_03052019_FR,SM_1_03052019_FR_04_t1_ORG,1800,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_05_t1_ORG,200,1823,0,1823,163
SM_1_03052019_FR,SM_1_03052019_FR_05_t1_ORG,400,3876,2275,1601,142
SM_1_03052019_FR,SM_1_03052019_FR_05_t1_ORG,600,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_05_t1_ORG,800,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_05_t1_ORG,1000,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_05_t1_ORG,1200,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_05_t1_ORG,1400,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_05_t1_ORG,1600,314,161,153,2
SM_1_03052019_FR,SM_1_03052019_FR_05_t1_ORG,1800,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_06_t1_ORG,200,2691,1599,1092,224
SM_1_03052019_FR,SM_1_03052019_FR_06_t1_ORG,400,5211,3718,1493,158
SM_1_03052019_FR,SM_1_03052019_FR_06_t1_ORG,600,288,0,288,0
SM_1_03052019_FR,SM_1_03052019_FR_06_t1_ORG,800,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_06_t1_ORG,1000,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_06_t1_ORG,1200,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_06_t1_ORG,1400,464,0,464,0
SM_1_03052019_FR,SM_1_03052019_FR_06_t1_ORG,1600,696,314,382,0
SM_1_03052019_FR,SM_1_03052019_FR_06_t1_ORG,1800,154,0,154,0
SM_1_03052019_FR,SM_1_03052019_FR_07_t1_ORG,200,1899,1510,389,1181
SM_1_03052019_FR,SM_1_03052019_FR_07_t1_ORG,400,2359,2359,0,2852
SM_1_03052019_FR,SM_1_03052019_FR_07_t1_ORG,600,98,97,1,191
SM_1_03052019_FR,SM_1_03052019_FR_07_t1_ORG,800,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_07_t1_ORG,1000,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_07_t1_ORG,1200,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_07_t1_ORG,1400,260,226,34,238
SM_1_03052019_FR,SM_1_03052019_FR_07_t1_ORG,1600,462,409,53,287
SM_1_03052019_FR,SM_1_03052019_FR_07_t1_ORG,1800,6,6,0,148
SM_1_03052019_FR,SM_1_03052019_FR_08_t1_ORG,200,54,33,21,1866
SM_1_03052019_FR,SM_1_03052019_FR_08_t1_ORG,400,2540,1318,1222,1041
SM_1_03052019_FR,SM_1_03052019_FR_08_t1_ORG,600,0,0,0,98
SM_1_03052019_FR,SM_1_03052019_FR_08_t1_ORG,800,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_08_t1_ORG,1000,322,0,322,0
SM_1_03052019_FR,SM_1_03052019_FR_08_t1_ORG,1200,0,0,0,0
SM_1_03052019_FR,SM_1_03052019_FR_08_t1_ORG,1400,764,133,631,127
SM_1_03052019_FR,SM_1_03052019_FR_08_t1_ORG,1600,1514,370,1144,92
SM_1_03052019_FR,SM_1_03052019_FR_08_t1_ORG,1800,1499,0,1499,6
SM_1_03052019_FR,SM_1_03052019_FR_09_t1_ORG,200,1534,0,1534,54
SM_1_03052019_FR,SM_1_03052019_FR_09_t1_ORG,400,3358,2070,1288,470
SM_1_03052019_FR,SM_1_03052019_FR_09_t1_ORG,600,501,0,501,0
SM_1_03052019_FR,SM_1_03052019_FR_09_t1_ORG,800,1585,0,1585,0
SM_1_03052019_FR,SM_1_03052019_FR_09_t1_ORG,1000,1636,177,1459,145
SM_1_03052019_FR,SM_1_03052019_FR_09_t1_ORG,1200,373,0,373,0
SM_1_03052019_FR,SM_1_03052019_FR_09_t1_ORG,1400,1424,507,917,257
SM_1_03052019_FR,SM_1_03052019_FR_09_t1_ORG,1600,3691,1317,2374,197
SM_1_03052019_FR,SM_1_03052019_FR_09_t1_ORG,1800,3202,849,2353,650
SM_1_03052019_FR,SM_1_03052019_FR_10_t1_ORG,200,6100,1020,5080,514
SM_1_03052019_FR,SM_1_03052019_FR_10_t1_ORG,400,5571,1821,3750,1537
SM_1_03052019_FR,SM_1_03052019_FR_10_t1_ORG,600,2028,429,1599,72
SM_1_03052019_FR,SM_1_03052019_FR_10_t1_ORG,800,3944,1100,2844,485
SM_1_03052019_FR,SM_1_03052019_FR_10_t1_ORG,1000,1885,1001,884,635
SM_1_03052019_FR,SM_1_03052019_FR_10_t1_ORG,1200,3474,106,3368,267
SM_1_03052019_FR,SM_1_03052019_FR_10_t1_ORG,1400,4362,1230,3132,194
SM_1_03052019_FR,SM_1_03052019_FR_10_t1_ORG,1600,6285,2266,4019,1425
SM_1_03052019_FR,SM_1_03052019_FR_10_t1_ORG,1800,6585,2087,4498,1115
SM_1_03052019_FR,SM_1_03052019_FR_11_t1_ORG,200,11530,3783,7747,2317
SM_1_03052019_FR,SM_1_03052019_FR_11_t1_ORG,400,8123,3822,4301,1749
SM_1_03052019_FR,SM_1_03052019_FR_11_t1_ORG,600,2888,1323,1565,705
SM_1_03052019_FR,SM_1_03052019_FR_11_t1_ORG,800,8404,2529,5875,1415
SM_1_03052019_FR,SM_1_03052019_FR_11_t1_ORG,1000,5445,1113,4332,772
SM_1_03052019_FR,SM_1_03052019_FR_11_t1_ORG,1200,7225,2269,4956,1205
SM_1_03052019_FR,SM_1_03052019_FR_11_t1_ORG,1400,9570,3240,6330,1122
SM_1_03052019_FR,SM_1_03052019_FR_11_t1_ORG,1600,13713,4244,9469,2041
SM_1_03052019_FR,SM_1_03052019_FR_11_t1_ORG,1800,14430,4502,9928,2083
SM_1_03052019_FR,SM_1_03052019_FR_12_t1_ORG,200,24393,9029,15364,2501
SM_1_03052019_FR,SM_1_03052019_FR_12_t1_ORG,400,15084,6499,8585,1624
SM_1_03052019_FR,SM_1_03052019_FR_12_t1_ORG,600,8976,2099,6877,789
SM_1_03052019_FR,SM_1_03052019_FR_12_t1_ORG,800,16985,6301,10684,2103
SM_1_03052019_FR,SM_1_03052019_FR_12_t1_ORG,1000,12522,4287,8235,1158
SM_1_03052019_FR,SM_1_03052019_FR_12_t1_ORG,1200,15891,4431,11460,2794
SM_1_03052019_FR,SM_1_03052019_FR_12_t1_ORG,1400,23376,7617,15759,1953
SM_1_03052019_FR,SM_1_03052019_FR_12_t1_ORG,1600,27011,9668,17343,4045
SM_1_03052019_FR,SM_1_03052019_FR_12_t1_ORG,1800,30904,11145,19759,3285
SM_1_03052019_FR,SM_1_03052019_FR_13_t1_ORG,200,39725,17314,22411,7079
SM_1_03052019_FR,SM_1_03052019_FR_13_t1_ORG,400,20554,11625,8929,3459
SM_1_03052019_FR,SM_1_03052019_FR_13_t1_ORG,600,13623,5430,8193,3546
SM_1_03052019_FR,SM_1_03052019_FR_13_t1_ORG,800,23798,10922,12876,6063
SM_1_03052019_FR,SM_1_03052019_FR_13_t1_ORG,1000,18208,7347,10861,5175
SM_1_03052019_FR,SM_1_03052019_FR_13_t1_ORG,1200,24648,9546,15102,6345
SM_1_03052019_FR,SM_1_03052019_FR_13_t1_ORG,1400,31618,14469,17149,8907
SM_1_03052019_FR,SM_1_03052019_FR_13_t1_ORG,1600,36832,17354,19478,9657
SM_1_03052019_FR,SM_1_03052019_FR_13_t1_ORG,1800,42837,19000,23837,11904
SM_1_03052019_FR,SM_1_03052019_FR_14_t1_ORG,200,75993,33559,42434,6166
SM_1_03052019_FR,SM_1_03052019_FR_14_t1_ORG,400,31197,13860,17337,6694
SM_1_03052019_FR,SM_1_03052019_FR_14_t1_ORG,600,22323,8095,14228,5528
SM_1_03052019_FR,SM_1_03052019_FR_14_t1_ORG,800,36768,15583,21185,8215
SM_1_03052019_FR,SM_1_03052019_FR_14_t1_ORG,1000,30465,9511,20954,8697
SM_1_03052019_FR,SM_1_03052019_FR_14_t1_ORG,1200,34688,12035,22653,12613
SM_1_03052019_FR,SM_1_03052019_FR_14_t1_ORG,1400,44862,17962,26900,13656
SM_1_03052019_FR,SM_1_03052019_FR_14_t1_ORG,1600,47649,21572,26077,15260
SM_1_03052019_FR,SM_1_03052019_FR_14_t1_ORG,1800,46966,21734,25232,21103
SM_1_03052019_FR,SM_1_03052019_FR_15_t1_ORG,200,93873,59426,34447,16567
SM_1_03052019_FR,SM_1_03052019_FR_15_t1_ORG,400,38652,18876,19776,12321
SM_1_03052019_FR,SM_1_03052019_FR_15_t1_ORG,600,38839,12677,26162,9646
SM_1_03052019_FR,SM_1_03052019_FR_15_t1_ORG,800,49793,21678,28115,15090
SM_1_03052019_FR,SM_1_03052019_FR_15_t1_ORG,1000,50461,18105,32356,12360
SM_1_03052019_FR,SM_1_03052019_FR_15_t1_ORG,1200,55009,18426,36583,16262
SM_1_03052019_FR,SM_1_03052019_FR_15_t1_ORG,1400,60174,25880,34294,18982
SM_1_03052019_FR,SM_1_03052019_FR_15_t1_ORG,1600,62351,27949,34402,19700
SM_1_03052019_FR,SM_1_03052019_FR_15_t1_ORG,1800,55197,24297,30900,22669
SM_1_03052019_FR,SM_1_03052019_FR_16_t1_ORG,200,116807,76740,40067,17133
SM_1_03052019_FR,SM_1_03052019_FR_16_t1_ORG,400,43875,20579,23296,18073
SM_1_03052019_FR,SM_1_03052019_FR_16_t1_ORG,600,46893,17722,29171,21117
SM_1_03052019_FR,SM_1_03052019_FR_16_t1_ORG,800,54920,22560,32360,27233
SM_1_03052019_FR,SM_1_03052019_FR_16_t1_ORG,1000,60447,24983,35464,25478
SM_1_03052019_FR,SM_1_03052019_FR_16_t1_ORG,1200,58791,24292,34499,30717
SM_1_03052019_FR,SM_1_03052019_FR_16_t1_ORG,1400,58523,25237,33286,34937
SM_1_03052019_FR,SM_1_03052019_FR_16_t1_ORG,1600,66133,32711,33422,29640
SM_1_03052019_FR,SM_1_03052019_FR_16_t1_ORG,1800,49152,21483,27669,33714
SM_1_03052019_FR,SM_1_03052019_FR_17_t1_ORG,200,149907,101847,48060,14960
SM_1_03052019_FR,SM_1_03052019_FR_17_t1_ORG,400,38564,19174,19390,24701
SM_1_03052019_FR,SM_1_03052019_FR_17_t1_ORG,600,44017,15710,28307,31183
SM_1_03052019_FR,SM_1_03052019_FR_17_t1_ORG,800,50545,22540,28005,32380
SM_1_03052019_FR,SM_1_03052019_FR_17_t1_ORG,1000,55525,23018,32507,37429
SM_1_03052019_FR,SM_1_03052019_FR_17_t1_ORG,1200,51524,19851,31673,38940
SM_1_03052019_FR,SM_1_03052019_FR_17_t1_ORG,1400,50301,20690,29611,37833
SM_1_03052019_FR,SM_1_03052019_FR_17_t1_ORG,1600,59848,30311,29537,35822
SM_1_03052019_FR,SM_1_03052019_FR_17_t1_ORG,1800,36871,14990,21881,34162
SM_1_03052019_FR,SM_1_03052019_FR_18_t1_ORG,200,154828,119913,34915,29994
SM_1_03052019_FR,SM_1_03052019_FR_18_t1_ORG,400,38733,15738,22995,22826
SM_1_03052019_FR,SM_1_03052019_FR_18_t1_ORG,600,46395,15983,30412,28034
SM_1_03052019_FR,SM_1_03052019_FR_18_t1_ORG,800,52192,20192,32000,30353
SM_1_03052019_FR,SM_1_03052019_FR_18_t1_ORG,1000,51222,18006,33216,37519
SM_1_03052019_FR,SM_1_03052019_FR_18_t1_ORG,1200,50554,18327,32227,33197
SM_1_03052019_FR,SM_1_03052019_FR_18_t1_ORG,1400,44568,15828,28740,34473
SM_1_03052019_FR,SM_1_03052019_FR_18_t1_ORG,1600,52387,24567,27820,35281
SM_1_03052019_FR,SM_1_03052019_FR_18_t1_ORG,1800,38576,13543,25033,23328
SM_1_03052019_FR,SM_1_03052019_FR_19_t1_ORG,200,174998,136623,38375,18205
SM_1_03052019_FR,SM_1_03052019_FR_19_t1_ORG,400,25540,9479,16061,29254
SM_1_03052019_FR,SM_1_03052019_FR_19_t1_ORG,600,35682,12379,23303,34016
SM_1_03052019_FR,SM_1_03052019_FR_19_t1_ORG,800,41359,15427,25932,36765
SM_1_03052019_FR,SM_1_03052019_FR_19_t1_ORG,1000,41459,14728,26731,36494
SM_1_03052019_FR,SM_1_03052019_FR_19_t1_ORG,1200,38545,13521,25024,37033
